frequency_ghz,transfer_real,transfer_imaginary,transfer_magnitude_db
4.478271484522541073e+02,-5.150209910539719216e-01,-1.239611499208788548e+00,2.557266578611623764e+00
4.479309082178825179e+02,-5.170211709273407896e-01,-1.241501270983169647e+00,2.573512423328661036e+00
4.480346679835109285e+02,-5.210717869534200464e-01,-1.243136299638247566e+00,2.593319013548027296e+00
4.481384277491393391e+02,-5.243318310059804643e-01,-1.242916408366348868e+00,2.600153239148825790e+00
4.482421875147677497e+02,-5.264789651646154534e-01,-1.242591550626372721e+00,2.603609473478433856e+00
4.483459472803961603e+02,-5.293602176380288737e-01,-1.244482369509062103e+00,2.622038768789964003e+00
4.484497070460245709e+02,-5.326386927459358933e-01,-1.247099386874288784e+00,2.645724853864804160e+00
4.485534668116530383e+02,-5.365715072011824072e-01,-1.247402112905309890e+00,2.657423136355383519e+00
4.486572265772814490e+02,-5.391568554165543370e-01,-1.247899029185943975e+00,2.666883601368985612e+00
4.487609863429098596e+02,-5.421248799683171526e-01,-1.248344748037818919e+00,2.677028849320624460e+00
4.488647461085382702e+02,-5.462640680864792042e-01,-1.249140378936397289e+00,2.692224110771356038e+00
4.489685058741666808e+02,-5.489023814758521302e-01,-1.249691965000421456e+00,2.702184104211051707e+00
4.490722656397950914e+02,-5.529296871936076885e-01,-1.252701010635853818e+00,2.729992015808471617e+00
4.491760254054235020e+02,-5.572976394744456607e-01,-1.253451712223814685e+00,2.745554287248400449e+00
4.492797851710519126e+02,-5.603929865833170432e-01,-1.253486495097239528e+00,2.753732555952089989e+00
4.493835449366803800e+02,-5.645517671207267441e-01,-1.256076835550488546e+00,2.779408736200722707e+00
4.494873047023087906e+02,-5.658954890137545268e-01,-1.257471169190749416e+00,2.790898080485848531e+00
4.495910644679372012e+02,-5.692294135724780269e-01,-1.257852684330980075e+00,2.801719967735174066e+00
4.496948242335656118e+02,-5.720282080262925062e-01,-1.257626656832844247e+00,2.807697725565490021e+00
4.497985839991940225e+02,-5.748374174485310073e-01,-1.259640835482718657e+00,2.826522634484317287e+00
4.499023437648224331e+02,-5.788902147280285959e-01,-1.259633783743213886e+00,2.837061890589441582e+00
4.500061035304508437e+02,-5.814913296197831150e-01,-1.260081904793115326e+00,2.846424314170979741e+00
4.501098632960793111e+02,-5.869076541915700940e-01,-1.263999585449040453e+00,2.882840094593197566e+00
4.502136230617077217e+02,-5.900542095156711131e-01,-1.263322555856731366e+00,2.887292894633755935e+00
4.503173828273361323e+02,-5.930988928065881183e-01,-1.264124596703411818e+00,2.899850082335060808e+00
4.504211425929645429e+02,-5.949759951867881203e-01,-1.264900070575336599e+00,2.909175855864436944e+00
4.505249023585929535e+02,-6.011866143340148794e-01,-1.266913396298799288e+00,2.936928242013692625e+00
4.506286621242213641e+02,-6.030438493524624688e-01,-1.267477596524243966e+00,2.945017931879320816e+00
4.507324218898497747e+02,-6.070157809137404215e-01,-1.268067618608899494e+00,2.958888300574113117e+00
4.508361816554781853e+02,-6.097224465609334398e-01,-1.267679828836661082e+00,2.963961098049526122e+00
4.509399414211066528e+02,-6.125680445861151346e-01,-1.268523025122467063e+00,2.976270898944383347e+00
4.510437011867350634e+02,-6.146263994108370765e-01,-1.270399411795699818e+00,2.992196225594554004e+00
4.511474609523634740e+02,-6.189536584622924442e-01,-1.270949939637328718e+00,3.006861981386331983e+00
4.512512207179918846e+02,-6.232677682791372131e-01,-1.271410987653043057e+00,3.021032455536763361e+00
4.513549804836202952e+02,-6.269948927357610335e-01,-1.272599859624064855e+00,3.037645889105793362e+00
4.514587402492487058e+02,-6.297786781273286838e-01,-1.272515114510084366e+00,3.044724102671144905e+00
4.515625000148771164e+02,-6.336397300580555170e-01,-1.273831676858585560e+00,3.062419308279944907e+00
4.516662597805055270e+02,-6.385313757047277328e-01,-1.275335994769288384e+00,3.083945503568029878e+00
4.517700195461339945e+02,-6.414441481917261267e-01,-1.276422655917457849e+00,3.097803119401866923e+00
4.518737793117624051e+02,-6.456430089059927990e-01,-1.276988772050966281e+00,3.112356227339652559e+00
4.519775390773908157e+02,-6.486434089566613936e-01,-1.277067580090644583e+00,3.121011315140802989e+00
4.520812988430192263e+02,-6.518047231640688999e-01,-1.276664848890790793e+00,3.127531837343926036e+00
4.521850586086476369e+02,-6.560097154686916898e-01,-1.278232688499464142e+00,3.147575705962395887e+00
4.522888183742760475e+02,-6.594974161923179423e-01,-1.280089704659638450e+00,3.167179666294661633e+00
4.523925781399044581e+02,-6.618190977515137075e-01,-1.281125874289688937e+00,3.179146521676938786e+00
4.524963379055329256e+02,-6.642473096689656131e-01,-1.281609405292507553e+00,3.188450201186088240e+00
4.526000976711613362e+02,-6.686363940716149035e-01,-1.281394936269749429e+00,3.199483378264551980e+00
4.527038574367897468e+02,-6.725908020753802452e-01,-1.282526300106584971e+00,3.216506374149429526e+00
4.528076172024181574e+02,-6.755758505077726905e-01,-1.282683412276315105e+00,3.225664810557420825e+00
4.529113769680465680e+02,-6.794495145131546066e-01,-1.283941843903979363e+00,3.243150367205052564e+00
4.530151367336749786e+02,-6.842008882990352481e-01,-1.284320420101977112e+00,3.258459375446213002e+00
4.531188964993033892e+02,-6.879568015139807535e-01,-1.284091812450768533e+00,3.267814690326726446e+00
4.532226562649317998e+02,-6.923387064205803743e-01,-1.285734661027819969e+00,3.288781447616913045e+00
4.533264160305602672e+02,-6.950739090594645342e-01,-1.287441287277462987e+00,3.305421771192050606e+00
4.534301757961886779e+02,-6.969889773127815324e-01,-1.288419065777890671e+00,3.315927471039796348e+00
4.535339355618170885e+02,-7.017681651988801894e-01,-1.287493674278406441e+00,3.324623997882713677e+00
4.536376953274454991e+02,-7.068403201441545436e-01,-1.289888549294224696e+00,3.351439935165077877e+00
4.537414550930739097e+02,-7.104415362923902633e-01,-1.291147127351845336e+00,3.368174453364501275e+00
4.538452148587023203e+02,-7.138223602420368241e-01,-1.290408482414700631e+00,3.373986382297644138e+00
4.539489746243307309e+02,-7.176258722541891677e-01,-1.289408445210513454e+00,3.379703359425369591e+00
4.540527343899591415e+02,-7.213328662192490803e-01,-1.291548891278932132e+00,3.401306041908794597e+00
4.541564941555876089e+02,-7.232124403986227579e-01,-1.291434032104086471e+00,3.406102836229754072e+00
4.542602539212160195e+02,-7.268265090484136159e-01,-1.293586080463917432e+00,3.427466466548470425e+00
4.543640136868444301e+02,-7.330235099372452989e-01,-1.295040081852800062e+00,3.452663259055086531e+00
4.544677734524728407e+02,-7.359377326149638687e-01,-1.296212515127250109e+00,3.466993388634793227e+00
4.545715332181012514e+02,-7.392619168803120644e-01,-1.296053532820161003e+00,3.475764571141391368e+00
4.546752929837296620e+02,-7.423324217198727926e-01,-1.293234715773446064e+00,3.470397616967441756e+00
4.547790527493580726e+02,-7.474961337869315825e-01,-1.294888997710886169e+00,3.493723402984786119e+00
4.548828125149864832e+02,-7.504750745334582973e-01,-1.297669229645609823e+00,3.516336608002910147e+00
4.549865722806149506e+02,-7.551374904575680613e-01,-1.298001853806886485e+00,3.531545275257943484e+00
4.550903320462433612e+02,-7.587239623012975720e-01,-1.298260773219625852e+00,3.543280455842054533e+00
4.551940918118717718e+02,-7.612808717468925179e-01,-1.297387602971910026e+00,3.546390990089464790e+00
4.552978515775001824e+02,-7.652494641742477732e-01,-1.298656249617566205e+00,3.564302700333146667e+00
4.554016113431285930e+02,-7.711777672498518754e-01,-1.301084577712055879e+00,3.593679805911388137e+00
4.555053711087570036e+02,-7.750364044440012368e-01,-1.301383452713908540e+00,3.606464796720323829e+00
4.556091308743854142e+02,-7.775522368482487012e-01,-1.300204791809514537e+00,3.608053940197333720e+00
4.557128906400138817e+02,-7.813378845605529754e-01,-1.301062774731643890e+00,3.623416895609714139e+00
4.558166504056422923e+02,-7.838594623678241113e-01,-1.301515590675854206e+00,3.633070187088495828e+00
4.559204101712707029e+02,-7.883515072976581273e-01,-1.301583662371695871e+00,3.646669410440378734e+00
4.560241699368991135e+02,-7.942070917662672480e-01,-1.302729216587311223e+00,3.669584093563487137e+00
4.561279297025275241e+02,-7.960055917675766812e-01,-1.303461534555844015e+00,3.678471366467129133e+00
4.562316894681559347e+02,-7.994420657453013002e-01,-1.304953746640073353e+00,3.695890969454253661e+00
4.563354492337843453e+02,-8.045007844309831624e-01,-1.304637208301125950e+00,3.709384338460417929e+00
4.564392089994127559e+02,-8.090928841337504673e-01,-1.304831982939195223e+00,3.723997117019821612e+00
4.565429687650412234e+02,-8.116455388590760878e-01,-1.305346266865280214e+00,3.734080955091737763e+00
4.566467285306696340e+02,-8.162465637037530364e-01,-1.305930469058586008e+00,3.750621052874089756e+00
4.567504882962980446e+02,-8.189405726760887738e-01,-1.306349752187656366e+00,3.760681580670730106e+00
4.568542480619264552e+02,-8.218487247135194407e-01,-1.306994763424784489e+00,3.772462468693702498e+00
4.569580078275548658e+02,-8.269612340054681709e-01,-1.307892042872985883e+00,3.792051339601992588e+00
4.570617675931832764e+02,-8.323321419760756346e-01,-1.307915130696008843e+00,3.808294510330501037e+00
4.571655273588116870e+02,-8.364056576508014373e-01,-1.307853725346139084e+00,3.820270962950300664e+00
4.572692871244402113e+02,-8.402283816403850469e-01,-1.308571058948463373e+00,3.835177094024418309e+00
4.573730468900686219e+02,-8.440089345595969128e-01,-1.311180908229729658e+00,3.858825713630615883e+00
4.574768066556970325e+02,-8.472506432338412496e-01,-1.310881680562893559e+00,3.867208597129519365e+00
4.575805664213254431e+02,-8.509441264864801013e-01,-1.308474437637202614e+00,3.867149462050222919e+00
4.576843261869538537e+02,-8.567155781685142912e-01,-1.307617472267704084e+00,3.880701096028471575e+00
4.577880859525822643e+02,-8.602887462057966506e-01,-1.309111475289810311e+00,3.898514770936674090e+00
4.578918457182106749e+02,-8.639048033949404681e-01,-1.311378981426502222e+00,3.920012336534592023e+00
4.579956054838390855e+02,-8.688371066631822570e-01,-1.310486624003056599e+00,3.930929318204561707e+00
4.580993652494675530e+02,-8.714470247041004036e-01,-1.311815545862921706e+00,3.945007013665780882e+00
4.582031250150959636e+02,-8.746258265957397304e-01,-1.311486657228154940e+00,3.953207286152516708e+00
4.583068847807243742e+02,-8.793712309662113924e-01,-1.313041562737959023e+00,3.974832220763607538e+00
4.584106445463527848e+02,-8.848982987431740499e-01,-1.313268324341343218e+00,3.992788168997462250e+00
4.585144043119811954e+02,-8.866741447496014894e-01,-1.314056839678201971e+00,4.001815000725766680e+00
4.586181640776096060e+02,-8.918077697370087042e-01,-1.312983321887158272e+00,4.012706296844827492e+00
4.587219238432380166e+02,-8.963169134875083044e-01,-1.313125874647372404e+00,4.027227058824029093e+00
4.588256836088664272e+02,-9.006809541607962988e-01,-1.314834734236596248e+00,4.048365479958099478e+00
4.589294433744948947e+02,-9.041004636185695498e-01,-1.314530042429592482e+00,4.057538013729430126e+00
4.590332031401233053e+02,-9.078096311697418930e-01,-1.315119344536407331e+00,4.071626005095004608e+00
4.591369629057517159e+02,-9.131948855551279554e-01,-1.315890721519575202e+00,4.091708831012667247e+00
4.592407226713801265e+02,-9.165889660702791764e-01,-1.314607723958823193e+00,4.096506218701137847e+00
4.593444824370085371e+02,-9.190863222858007830e-01,-1.314752130451959378e+00,4.104892103197062880e+00
4.594482422026369477e+02,-9.240949758355386789e-01,-1.316523197798814548e+00,4.128274602244812463e+00
4.595520019682653583e+02,-9.297816455985160600e-01,-1.315186124636309906e+00,4.140048697628880170e+00
4.596557617338938257e+02,-9.337964518752234211e-01,-1.316948735801909187e+00,4.160293673602287967e+00
4.597595214995222364e+02,-9.378755302018162432e-01,-1.315726532357550660e+00,4.167647573713685993e+00
4.598632812651506470e+02,-9.418742353156744906e-01,-1.316055360313661549e+00,4.181568538731131213e+00
4.599670410307790576e+02,-9.448024942993960007e-01,-1.317791270125776126e+00,4.198278497253539854e+00
4.600708007964074682e+02,-9.498965328049915335e-01,-1.315251223495766730e+00,4.203171035113274279e+00
4.601745605620358788e+02,-9.525368730654739657e-01,-1.315568603586992902e+00,4.212825691430188257e+00
4.602783203276642894e+02,-9.580585219207969905e-01,-1.314588272368529598e+00,4.225928692786419028e+00
4.603820800932927000e+02,-9.635802311284985544e-01,-1.316321805133189526e+00,4.250758757206231309e+00
4.604858398589211674e+02,-9.678106747206944860e-01,-1.318743268987786044e+00,4.274441239038649698e+00
4.605895996245495780e+02,-9.709973910719628121e-01,-1.317873336521109495e+00,4.280741934991989517e+00
4.606933593901779886e+02,-9.766623153427144155e-01,-1.318099277360259336e+00,4.299548469817143115e+00
4.607971191558063992e+02,-9.799322487067568810e-01,-1.316613750637628977e+00,4.303555108918964756e+00
4.609008789214348099e+02,-9.839392544331199142e-01,-1.316516011754866655e+00,4.315809962966396185e+00
4.610046386870632205e+02,-9.877067014218238183e-01,-1.317166599967577012e+00,4.330481907040304002e+00
4.611083984526916311e+02,-9.920861839834728135e-01,-1.316680833531594708e+00,4.342308233266599871e+00
4.612121582183200417e+02,-9.978510846771834197e-01,-1.317249412102469153e+00,4.362982913186769451e+00
4.613159179839485091e+02,-1.001193459667379937e+00,-1.318149546292797458e+00,4.377357537715912628e+00
4.614196777495769197e+02,-1.004902893795792229e+00,-1.318127689626670707e+00,4.389045736541213216e+00
4.615234375152053303e+02,-1.009251843988661523e+00,-1.317457264190523780e+00,4.400085501431830970e+00
4.616271972808337409e+02,-1.012136768675371723e+00,-1.318226966454115301e+00,4.412461861503518712e+00
4.617309570464621515e+02,-1.017473510764996814e+00,-1.319001311300651569e+00,4.432656173692931745e+00
4.618347168120905621e+02,-1.023679008226862308e+00,-1.317157742098610251e+00,4.444856199486070913e+00
4.619384765777189727e+02,-1.026614794754477922e+00,-1.318537289522011768e+00,4.459898412716655436e+00
4.620422363433474402e+02,-1.031196589595264390e+00,-1.318929878761396779e+00,4.476141780506006640e+00
4.621459961089758508e+02,-1.033867839645831399e+00,-1.317662254095743890e+00,4.479509067427006386e+00
4.622497558746042614e+02,-1.038496956928690818e+00,-1.317661807211695901e+00,4.494334350748087736e+00
4.623535156402326720e+02,-1.043992928892308214e+00,-1.316746690521023888e+00,4.508251800229407635e+00
4.624572754058610826e+02,-1.047503762405706196e+00,-1.316494172827641140e+00,4.518510438149110797e+00
4.625610351714894932e+02,-1.052092388811333601e+00,-1.316823516160731344e+00,4.534593966765221751e+00
4.626647949371179038e+02,-1.054520354140124017e+00,-1.315503769442411430e+00,4.537101514434274563e+00
4.627685547027463144e+02,-1.059500029091028361e+00,-1.316344935515397774e+00,4.556523995029385432e+00
4.628723144683747819e+02,-1.063076034335514342e+00,-1.316518441521877358e+00,4.568746587045175112e+00
4.629760742340031925e+02,-1.068114456496074727e+00,-1.315982841020110650e+00,4.582871494974058102e+00
4.630798339996316031e+02,-1.072181383583806769e+00,-1.315916073944769948e+00,4.595746169437605388e+00
4.631835937652600137e+02,-1.077024463586699010e+00,-1.315542034629314516e+00,4.609928872515989262e+00
4.632873535308884243e+02,-1.080128420439003589e+00,-1.315934371323259189e+00,4.621524284431925089e+00
4.633911132965168349e+02,-1.084120110805217418e+00,-1.317727957608052725e+00,4.641501144213884267e+00
4.634948730621452455e+02,-1.091553101682013471e+00,-1.314802577767447689e+00,4.654117031556153528e+00
4.635986328277736561e+02,-1.095521681220716914e+00,-1.312948691326653927e+00,4.659776683233554095e+00
4.637023925934021236e+02,-1.098825813909854787e+00,-1.315023057499018710e+00,4.678601468275138231e+00
4.638061523590305342e+02,-1.104191768825771858e+00,-1.315533421818791293e+00,4.698025306268657886e+00
4.639099121246589448e+02,-1.110300094770886981e+00,-1.313800802519184296e+00,4.711213122942906395e+00
4.640136718902873554e+02,-1.111907895994303841e+00,-1.312397247594987215e+00,4.711047047786784070e+00
4.641174316559157660e+02,-1.116476850155572631e+00,-1.313279775685923800e+00,4.729354420881401566e+00
4.642211914215441766e+02,-1.121623814987710466e+00,-1.311962745101064698e+00,4.741122288892477776e+00
4.643249511871725872e+02,-1.124759229687690487e+00,-1.312896702675132810e+00,4.754941048421212457e+00
4.644287109528009978e+02,-1.130060098376418409e+00,-1.313986604904674449e+00,4.776416074880200036e+00
4.645324707184294653e+02,-1.134371958984846662e+00,-1.312908029590858838e+00,4.786425605156977348e+00
